blueWins	blueWardsPlaced	blueWardsDestroyed	blueFirstBlood	blueKills	blueEliteMonsters	blueDragons	blueHeralds	blueTowersDestroyed	blueTotalGold	blueTotalExperience	blueTotalMinionsKilled	blueTotalJungleMinionsKilled	redWardsPlaced	redWardsDestroyed	redFirstBlood	redKills	redEliteMonsters	redDragons	redHeralds	redTowersDestroyed	redTotalGold	redTotalExperience	redTotalMinionsKilled	redTotalJungleMinionsKilled
0	16	3	0	5	0	0	0	0	15642	15825	214	35	14	2	1	13	1	1	0	0	19453	18932	210	59
0	42	2	1	5	1	1	0	0	15620	18429	187	72	17	2	0	3	0	0	0	0	14724	17033	227	54
1	14	2	0	5	0	0	0	0	15577	16572	197	45	16	2	1	6	2	1	1	0	16795	18100	239	64
0	16	0	0	3	0	0	0	0	14689	16533	195	52	14	2	1	10	1	1	0	0	17778	18684	219	48
0	17	3	0	1	0	0	0	0	14758	17522	245	49	20	3	1	5	2	1	1	0	16035	18879	223	60
1	35	3	1	14	1	1	0	0	20028	20153	229	51	22	1	0	3	0	0	0	0	14143	15459	160	60
1	29	10	1	13	1	0	1	2	22212	19473	257	40	61	1	0	2	0	0	0	0	13235	14062	161	52
1	14	2	0	4	0	0	0	0	15858	17780	215	54	13	0	1	6	0	0	0	0	16908	17258	213	52
0	17	1	1	5	0	0	0	0	16109	19122	237	64	13	2	0	5	2	1	1	1	17708	18790	248	60
1	14	1	0	4	0	0	0	0	15381	18597	222	56	15	1	1	7	0	0	0	0	16139	18284	194	51
0	14	0	0	2	0	0	0	0	14680	17305	222	52	10	0	1	4	1	0	1	0	16093	18034	234	60
1	15	2	1	11	2	1	1	0	18504	19524	226	40	17	2	0	10	0	0	0	0	17493	19044	187	52
0	16	1	1	7	0	0	0	0	15911	17640	219	38	13	1	0	4	1	1	0	0	15483	16625	234	45
1	37	4	1	8	0	0	0	0	18340	18170	250	56	19	3	0	4	0	0	0	0	15134	16733	180	63
1	17	1	1	8	1	1	0	0	17008	18943	197	65	17	2	0	4	0	0	0	0	14873	17290	205	40
0	38	3	0	8	0	0	0	0	16760	18264	217	36	146	3	1	12	1	1	0	0	18062	18191	199	36
1	15	3	0	4	0	0	0	0	16669	19026	266	51	19	4	1	4	1	1	0	0	16104	18751	238	56
1	39	3	1	7	0	0	0	0	17771	20856	217	81	17	7	0	4	1	1	0	0	15813	17716	239	49
0	14	4	1	9	0	0	0	0	17773	18937	236	46	14	3	0	1	0	0	0	0	13516	16035	204	53
1	15	1	1	10	1	1	0	0	18217	16663	190	44	17	2	0	9	0	0	0	0	16543	17311	192	36
1	38	2	0	5	1	1	0	0	15408	17993	209	52	19	2	1	7	0	0	0	0	16336	19746	237	56
0	17	1	1	7	0	0	0	0	16360	16497	218	44	14	2	0	6	0	0	0	0	16435	16353	207	40
0	13	0	0	1	0	0	0	0	13141	16162	202	39	13	0	1	8	1	0	1	0	17187	18939	214	52
0	13	7	0	2	0	0	0	0	13860	16225	195	39	40	3	1	9	1	0	1	0	17998	20017	229	52
0	15	1	0	8	0	0	0	0	15995	17109	172	57	11	0	1	10	1	1	0	1	19530	18308	220	44
0	13	2	0	2	0	0	0	0	14442	16650	202	48	18	1	1	9	1	1	0	1	19161	18779	225	48
1	16	3	0	13	2	1	1	1	20125	20117	226	43	16	2	1	3	0	0	0	0	14225	14929	179	45
0	17	3	1	6	1	1	0	0	16542	19007	227	56	19	2	0	2	0	0	0	0	14724	17015	234	44
1	12	2	0	1	0	0	0	0	13943	17306	229	50	17	3	1	4	2	1	1	1	17404	18659	244	60
1	11	1	1	8	1	1	0	0	16836	16495	215	41	18	3	0	11	0	0	0	0	18357	18591	215	51
1	11	3	1	9	1	1	0	0	17631	17645	199	38	16	0	0	7	0	0	0	0	16303	16602	188	56
1	17	3	0	9	0	0	0	0	16765	16518	181	34	20	5	1	6	1	1	0	0	15854	16794	182	50
1	16	4	1	8	1	0	1	0	18001	19477	233	55	16	6	0	4	1	1	0	0	15890	18087	228	71
1	42	5	0	13	0	0	0	0	19580	18977	201	45	13	3	1	13	0	0	0	0	18645	16780	179	32
0	13	2	0	4	0	0	0	0	14774	16999	214	40	37	3	1	10	2	1	1	0	17806	19815	215	52
1	22	7	1	8	1	1	0	0	17525	17738	202	61	17	8	0	7	0	0	0	0	17950	18795	264	54
1	24	6	0	10	0	0	0	0	19280	19831	240	52	41	2	1	8	0	0	0	0	16915	17779	211	40
1	90	7	0	7	1	1	0	0	17929	20365	233	59	16	5	1	4	1	0	1	0	14789	17001	201	52
1	15	4	0	5	0	0	0	0	15988	17843	215	43	29	3	1	5	0	0	0	0	16767	19680	235	71
1	15	1	1	10	1	1	0	0	17214	18566	200	62	38	2	0	7	0	0	0	0	15524	17250	162	42
1	39	3	0	6	2	1	1	0	15897	18168	188	68	18	2	1	2	0	0	0	0	14464	17646	215	51
1	18	4	0	7	1	1	0	1	18539	18188	253	53	25	2	1	4	1	0	1	0	15073	16663	222	42
1	21	2	1	10	2	1	1	0	18132	17869	212	42	22	5	0	4	0	0	0	0	16185	17733	219	49
1	14	1	1	13	2	1	1	1	21382	20346	246	48	14	2	0	2	0	0	0	0	14758	15481	185	51
1	20	5	1	8	1	1	0	0	17011	17776	194	55	39	2	0	2	0	0	0	0	14352	15019	201	37
1	15	7	1	11	1	1	0	1	20206	19702	221	52	15	0	0	3	0	0	0	0	13931	14913	187	40
1	18	3	1	9	2	1	1	0	17673	19727	208	68	19	3	0	6	0	0	0	0	16304	16971	216	48
1	13	2	1	9	1	0	1	0	16983	17424	183	40	15	2	0	7	1	1	0	0	16561	17732	200	64
0	12	1	0	4	0	0	0	0	15139	18041	216	56	16	2	1	7	1	1	0	0	17420	18083	244	48
1	36	7	1	10	2	1	1	0	18132	19522	232	47	20	5	0	6	0	0	0	0	16410	18008	211	44
0	19	4	0	4	1	1	0	0	15867	17723	186	71	21	1	1	4	0	0	0	0	17462	19371	253	64
1	17	6	0	4	1	1	0	0	15931	17539	222	52	19	1	1	6	0	0	0	0	16661	17790	213	64
1	23	4	1	8	1	0	1	0	17610	17779	212	52	55	2	0	9	1	1	0	0	18778	18453	229	54
1	14	4	1	9	0	0	0	0	17495	18537	208	40	15	2	0	4	0	0	0	0	14949	16609	211	50
0	35	1	0	5	0	0	0	0	16230	19157	228	44	16	4	1	6	2	1	1	0	17069	19990	239	88
0	18	2	0	3	0	0	0	0	14496	16623	230	48	17	4	1	8	2	1	1	0	16813	17953	223	44
0	20	6	1	6	1	0	1	0	16008	17798	216	44	86	6	0	5	0	0	0	0	16912	17976	257	47
0	18	4	0	7	0	0	0	0	16923	17782	224	36	44	6	1	10	1	1	0	0	17596	17214	199	42
1	34	18	1	9	1	1	0	0	19462	19955	239	68	39	1	0	4	0	0	0	0	15018	17142	209	48
0	14	0	0	7	0	0	0	0	16482	17266	229	43	67	1	1	6	0	0	0	0	17725	17870	194	56
1	14	5	1	5	1	0	1	0	15592	17700	218	39	20	5	0	9	0	0	0	0	17670	19206	205	51
0	17	3	1	8	1	1	0	1	17268	15979	194	48	19	1	0	9	1	0	1	0	18220	17316	214	55
0	18	1	0	5	0	0	0	0	15167	16733	195	56	17	3	1	9	0	0	0	0	17299	17821	215	42
0	20	1	0	5	1	1	0	0	15847	17480	203	68	13	6	1	5	1	0	1	0	16862	18875	256	52
0	19	3	1	7	1	0	1	0	16333	18737	204	44	16	3	0	4	1	1	0	0	15816	18152	234	60
1	19	2	0	5	0	0	0	0	16032	17171	220	45	15	1	1	9	1	1	0	0	18254	18423	225	40
1	14	2	0	5	1	1	0	0	15762	18318	216	52	14	4	1	6	0	0	0	0	15970	18671	221	48
0	53	1	0	3	0	0	0	0	14749	17146	200	49	15	0	1	6	0	0	0	0	17262	20565	246	70
1	18	1	1	4	1	0	1	0	15405	17336	215	57	16	1	0	4	1	1	0	0	16006	19301	249	71
1	14	0	0	7	1	1	0	0	16775	18235	221	55	19	3	1	4	0	0	0	0	15022	15932	213	45
0	13	2	1	2	1	1	0	0	14667	18007	202	55	13	2	0	3	0	0	0	0	15418	19236	239	60
1	15	5	1	7	1	0	1	0	17409	18063	241	51	18	2	0	6	1	1	0	0	15979	17956	173	54
1	16	1	1	5	1	1	0	0	15706	17219	228	43	19	5	0	6	0	0	0	0	16175	18456	229	56
1	17	7	1	9	1	1	0	0	16466	16716	188	44	46	7	0	7	0	0	0	0	17565	18034	232	40
1	16	2	0	12	0	0	0	1	20190	19713	200	64	16	2	1	5	1	1	0	0	14637	15798	149	46
1	14	6	1	9	0	0	0	0	17408	19121	204	56	79	3	0	4	0	0	0	0	15317	17762	227	48
0	17	4	0	4	1	1	0	0	15591	17848	228	59	19	4	1	8	0	0	0	0	17542	19423	236	42
1	16	1	1	6	1	1	0	0	16410	18288	211	60	15	2	0	6	0	0	0	0	16314	18312	203	48
0	18	2	0	9	0	0	0	0	17854	18784	219	43	16	2	1	6	1	0	1	0	16092	16407	202	40
1	17	1	1	8	1	0	1	0	17243	19173	233	50	48	3	0	2	0	0	0	0	14161	17813	222	45
1	66	6	1	9	1	1	0	0	16987	18514	189	40	25	1	0	3	0	0	0	0	14379	15127	172	43
0	16	2	1	5	0	0	0	0	14818	16417	204	28	13	2	0	3	0	0	0	0	16278	18831	231	59
1	17	1	1	11	1	1	0	0	18633	19659	232	49	15	1	0	3	0	0	0	0	14849	17082	209	57
0	15	2	1	10	0	0	0	0	17566	17314	202	44	17	1	0	12	2	1	1	0	19619	19098	214	55
0	14	3	0	4	0	0	0	0	14956	16196	198	41	18	2	1	7	0	0	0	0	16976	18912	246	55
0	16	0	0	8	1	1	0	0	18206	19094	224	56	12	4	1	6	0	0	0	0	17069	19186	220	68
0	16	3	1	6	0	0	0	0	15758	16369	204	34	17	1	0	8	0	0	0	0	17319	17947	213	48
0	16	6	0	1	0	0	0	0	15632	18155	268	60	17	3	1	4	2	1	1	0	16230	19440	238	78
0	14	0	0	7	0	0	0	0	16278	16530	181	36	14	2	1	9	1	1	0	0	18107	18198	212	52
1	56	3	1	11	1	1	0	0	17131	18732	215	44	16	2	0	4	0	0	0	0	15095	16841	188	56
1	12	0	1	8	1	1	0	0	16795	18177	203	43	14	0	0	10	0	0	0	0	18176	19084	221	60
1	22	5	1	12	1	1	0	0	19070	17872	210	56	17	6	0	7	0	0	0	0	16823	16505	205	38
1	13	3	1	5	1	1	0	0	15993	18392	227	62	15	3	0	5	0	0	0	0	16793	18320	243	46
0	14	0	1	6	0	0	0	0	15715	16563	188	44	12	1	0	6	1	0	1	0	16541	17542	237	36
1	17	3	1	11	1	1	0	0	18583	18852	204	55	17	1	0	3	0	0	0	0	14303	16171	202	48
0	14	2	1	9	1	1	0	0	16848	16664	200	35	17	2	0	9	0	0	0	0	17821	19355	214	54
1	37	2	1	8	1	1	0	0	17903	19715	206	71	14	2	0	4	0	0	0	0	15933	17716	234	43
1	19	2	0	3	1	0	1	0	14724	16522	195	52	17	1	1	6	1	1	0	0	16582	17998	225	52
0	16	3	0	8	0	0	0	0	16371	16354	201	40	15	5	1	11	1	1	0	0	18238	18356	190	52
1	16	2	1	7	2	1	1	0	16571	14758	192	32	13	2	0	9	0	0	0	0	17255	17159	187	54
1	18	3	1	4	0	0	0	0	15445	17126	225	44	43	5	0	9	1	1	0	0	18501	20064	221	68
0	16	0	1	4	0	0	0	0	13980	15464	181	43	23	2	0	10	0	0	0	0	18310	19811	228	44
1	16	4	0	11	0	0	0	0	17984	18165	178	50	19	2	1	13	1	1	0	0	19332	18060	210	50
1	30	3	0	8	0	0	0	0	17588	18523	238	47	12	2	1	6	1	1	0	0	15788	17810	192	48
0	16	1	1	6	0	0	0	0	16326	18838	222	50	14	4	0	5	1	1	0	0	15817	18243	231	56
0	16	5	0	7	0	0	0	0	17610	17644	233	48	16	2	1	4	0	0	0	0	15727	16671	212	62
0	24	2	1	8	0	0	0	0	17238	17944	209	44	15	2	0	8	0	0	0	0	16344	17947	187	44
0	18	4	0	6	1	1	0	0	15602	16415	206	45	18	8	1	10	0	0	0	0	18662	19352	238	48
0	16	2	0	7	0	0	0	0	15615	17025	188	39	20	2	1	9	1	0	1	0	18985	19804	250	52
0	15	4	1	6	1	1	0	0	15138	16193	191	43	16	5	0	5	0	0	0	0	15590	17253	206	56
1	14	4	1	8	1	1	0	0	18021	19358	253	52	25	1	0	5	0	0	0	0	16231	17594	237	47
0	16	5	1	2	1	0	1	0	15063	17160	227	56	19	2	0	1	1	1	0	0	14273	18315	217	68
1	18	3	1	7	1	1	0	0	17561	17813	215	64	16	1	0	5	1	0	1	1	17016	17402	218	44
1	42	6	0	7	1	0	1	0	17696	19541	257	56	20	12	1	1	1	1	0	0	14178	17038	239	47
1	16	2	1	5	2	1	1	0	16548	18505	226	64	32	2	0	4	0	0	0	0	15768	17982	226	52
0	13	3	1	3	1	1	0	0	14610	17048	206	53	31	2	0	2	0	0	0	0	15368	18358	249	57
1	55	5	1	17	0	0	0	0	20604	18469	194	51	23	5	0	6	1	1	0	0	16039	15837	202	32
0	55	2	1	9	1	1	0	0	17698	19290	206	56	15	3	0	6	0	0	0	0	16972	18186	229	52
0	14	1	1	4	0	0	0	0	15021	16981	207	44	38	1	0	4	2	1	1	0	16275	17937	249	48
0	13	3	0	3	0	0	0	0	15226	17102	210	64	22	1	1	7	0	0	0	0	16433	17320	215	44
0	31	1	1	3	1	0	1	1	17064	18451	263	52	15	1	0	4	1	1	0	0	15897	19887	214	72
0	17	5	1	1	0	0	0	0	15221	17418	266	45	14	4	0	3	1	1	0	0	15400	17881	240	46
0	29	5	1	10	1	0	1	0	17972	19155	206	44	15	3	0	4	0	0	0	0	15609	17841	226	59
1	14	6	0	9	0	0	0	0	18151	19393	227	44	19	0	1	7	0	0	0	0	17304	17787	226	60
1	18	2	1	13	1	1	0	0	19773	20507	240	40	13	3	0	2	0	0	0	0	14151	16543	203	64
1	13	3	1	5	0	0	0	0	16262	18089	235	62	14	2	0	4	0	0	0	0	15795	17239	228	43
0	19	1	1	7	1	1	0	0	17044	17819	200	55	9	3	0	7	0	0	0	0	17159	17678	209	56
1	20	5	1	7	0	0	0	0	17562	19532	213	59	15	3	0	1	1	1	0	0	14050	17371	215	62
0	18	0	0	3	0	0	0	0	14364	16898	204	48	18	2	1	6	1	1	0	0	17209	18359	208	55
1	20	6	1	9	0	0	0	0	17855	18853	211	60	44	2	0	2	1	1	0	0	13779	15857	211	44
1	20	3	1	6	2	1	1	0	15874	16649	195	48	21	4	0	9	0	0	0	0	17680	19056	228	58
1	16	1	0	6	0	0	0	0	16881	18851	228	56	13	2	1	7	0	0	0	0	17097	18550	233	44
0	14	4	1	11	1	0	1	0	18060	18502	192	44	15	0	0	5	0	0	0	0	16425	18086	204	56
0	17	2	0	4	0	0	0	0	15106	16691	201	44	18	3	1	10	0	0	0	0	18187	17927	192	51
1	32	0	1	4	0	0	0	0	16454	19703	241	60	122	1	0	1	0	0	0	0	13743	17010	211	55
1	18	1	1	8	1	1	0	0	18078	18559	247	50	15	4	0	1	0	0	0	0	12724	13864	166	46
0	18	1	0	4	0	0	0	0	15300	17024	212	43	18	4	1	5	0	0	0	0	15488	17559	232	48
1	13	2	1	7	2	1	1	1	18919	20248	252	73	58	1	0	3	0	0	0	0	14936	16873	230	38
1	17	2	1	2	1	0	1	0	15565	17312	251	64	21	2	0	4	1	1	0	0	16750	19714	267	62
1	13	1	1	11	1	1	0	0	18553	18514	204	49	14	1	0	2	0	0	0	0	14293	17092	210	60
1	18	0	0	3	0	0	0	0	16639	19375	269	64	36	5	1	3	1	1	0	0	15804	17869	216	56
1	22	3	1	8	0	0	0	0	18273	18951	211	49	13	5	0	6	0	0	0	0	15394	16429	195	32
1	12	1	1	6	0	0	0	0	16560	18074	203	65	47	2	0	8	1	1	0	0	16967	19331	223	52
0	13	0	0	5	0	0	0	0	13742	12556	123	18	13	1	1	10	1	1	0	0	19447	17920	218	40
0	17	2	0	9	1	1	0	0	17525	19083	221	40	34	5	1	5	0	0	0	0	16255	18718	218	60
0	19	3	1	4	1	1	0	0	15123	17144	210	45	10	5	0	9	1	0	1	0	18327	17923	216	36
0	15	0	0	4	0	0	0	0	14686	15538	184	32	14	2	1	7	1	0	1	1	18613	18745	262	46
1	30	2	0	8	1	1	0	0	16957	17656	215	42	15	3	1	7	0	0	0	0	16879	16998	207	40
1	11	2	0	4	0	0	0	0	16796	19731	276	56	14	5	1	2	0	0	0	0	15007	17631	232	59
0	83	3	1	10	0	0	0	0	18592	19027	212	47	15	2	0	7	2	1	1	0	17015	18349	233	44
0	40	1	0	8	0	0	0	0	16411	17513	176	43	16	5	1	4	0	0	0	0	15821	16511	208	47
0	29	0	1	5	0	0	0	0	15730	16849	223	49	10	1	0	4	1	1	0	0	16114	18257	220	61
1	22	4	0	4	1	1	0	0	16302	18728	256	56	15	1	1	5	1	0	1	0	15987	18061	224	52
0	16	5	1	4	1	0	1	0	15447	16928	217	52	20	4	0	2	1	1	0	0	14867	17961	228	64
1	17	1	1	6	1	0	1	1	17299	17431	223	36	14	5	0	3	1	1	0	0	15429	18160	226	60
1	17	3	0	8	2	1	1	0	17500	18340	229	55	9	0	1	3	0	0	0	0	14192	16226	215	28
0	12	3	0	4	1	1	0	0	15659	19051	210	83	11	3	1	7	1	0	1	1	18201	17917	233	48
0	16	2	0	7	0	0	0	0	16286	17910	223	40	15	1	1	6	0	0	0	0	15917	17349	196	52
0	24	2	1	3	1	1	0	0	15335	17847	239	47	19	2	0	2	0	0	0	0	15148	18801	248	63
0	15	3	0	8	2	1	1	0	17744	19502	237	59	14	1	1	5	0	0	0	0	16635	18767	231	60
1	15	2	1	9	1	1	0	0	17592	19457	213	52	16	4	0	6	1	0	1	0	16020	17323	211	42
0	23	1	0	3	1	1	0	0	15732	17644	201	72	13	3	1	9	1	0	1	0	17812	17846	202	48
0	24	3	1	5	0	0	0	0	16544	17851	222	53	14	2	0	11	1	1	0	0	19473	19582	227	48
1	81	5	0	11	0	0	0	0	18913	18431	215	31	16	2	1	11	1	1	0	0	17472	17509	200	24
1	18	3	0	6	0	0	0	0	16757	18596	225	46	12	3	1	5	0	0	0	0	15884	16402	205	65
1	17	1	1	4	0	0	0	0	16152	18347	212	59	139	2	0	8	1	1	0	0	16785	18849	196	53
0	88	2	1	2	1	0	1	0	14505	18312	224	48	15	6	0	2	1	1	0	0	15343	18905	253	67
1	12	2	1	4	0	0	0	0	15575	17478	236	44	17	1	0	6	0	0	0	0	16673	17207	245	39
0	51	3	1	6	1	0	1	0	18187	19397	257	40	15	4	0	5	1	1	0	0	16278	18387	248	52
1	14	2	1	8	1	0	1	0	16674	18357	223	40	81	1	0	10	0	0	0	0	18251	19073	209	50
0	12	3	0	8	1	1	0	0	16028	16233	187	36	16	0	1	8	0	0	0	0	16756	16841	184	43
0	13	1	1	5	0	0	0	0	16157	17878	221	51	115	2	0	6	1	1	0	0	16015	16663	199	41
0	15	1	0	6	0	0	0	0	15773	18578	228	44	13	1	1	9	1	1	0	0	17842	18600	222	56
1	13	1	1	4	0	0	0	0	17262	18608	248	52	12	1	0	3	2	1	1	0	15589	17408	197	69
0	20	2	0	3	1	1	0	0	14367	15957	192	53	17	5	1	10	0	0	0	0	19452	19193	249	48
1	16	6	0	5	1	1	0	0	15387	17708	174	66	22	5	1	4	0	0	0	0	15050	16362	213	48
1	44	7	0	3	1	1	0	0	15326	18992	226	59	18	5	1	4	0	0	0	0	15559	17023	222	43
1	19	1	1	7	0	0	0	0	16867	18904	219	57	18	2	0	4	1	1	0	0	15947	17416	210	54
1	38	3	1	3	1	1	0	0	14162	17402	201	54	14	1	0	3	0	0	0	0	15240	16710	240	45
0	16	2	0	5	1	1	0	0	16253	18163	212	46	14	3	1	5	0	0	0	0	16270	19334	243	55
0	14	2	0	1	1	1	0	0	14041	16529	229	49	16	3	1	9	0	0	0	0	18418	20852	234	79
1	14	2	1	8	0	0	0	0	18051	19471	247	64	15	1	0	4	0	0	0	0	15488	16561	233	40
1	53	6	1	4	0	0	0	0	16441	18447	244	52	18	3	0	3	0	0	0	0	15187	18047	218	60
0	14	7	0	4	1	1	0	0	16157	18679	239	64	23	3	1	4	0	0	0	0	16678	18582	255	57
0	13	3	1	10	1	0	1	1	19793	19966	243	65	54	2	0	6	1	1	0	0	16406	18512	239	50
1	32	2	0	7	1	1	0	0	16284	19396	197	44	37	4	1	8	0	0	0	0	16780	18792	209	48
0	105	3	0	5	0	0	0	0	15617	17334	202	63	11	3	1	11	1	0	1	0	19133	20011	237	52
1	20	3	1	6	1	1	0	0	17261	18583	206	56	19	3	0	7	0	0	0	0	15682	16968	184	36
0	16	2	1	8	1	1	0	0	17385	18439	185	70	17	3	0	9	0	0	0	0	18132	19221	214	50
1	18	3	0	15	0	0	0	0	20134	19414	183	52	11	3	1	9	0	0	0	0	17689	17647	221	36
1	16	3	0	3	1	1	0	0	14867	17875	205	52	18	3	1	2	0	0	0	0	15045	17137	245	49
0	11	2	1	4	0	0	0	0	15312	16387	203	48	16	0	0	7	0	0	0	0	17156	18609	227	48
1	15	2	0	2	2	1	1	0	14815	18140	246	56	14	4	1	3	0	0	0	0	15795	19628	259	62
0	14	2	1	5	1	0	1	0	17511	20020	253	59	12	2	0	2	1	1	0	0	14716	17318	244	52
0	18	5	0	8	0	0	0	0	17157	17475	200	36	18	4	1	14	0	0	0	0	19252	19571	206	44
0	14	1	1	12	0	0	0	0	18714	18333	199	37	19	0	0	12	0	0	0	0	17913	18071	182	37
1	13	2	1	8	1	1	0	0	17136	18329	224	60	14	3	0	10	0	0	0	0	17642	19029	218	34
1	16	4	0	8	0	0	0	0	16966	19266	228	55	16	4	1	7	1	1	0	0	16261	16690	198	47
1	18	4	0	7	0	0	0	0	16948	18437	222	44	14	1	1	6	0	0	0	0	16241	17306	221	32
1	54	4	1	7	0	0	0	0	17552	19684	233	53	14	2	0	3	2	1	1	0	15454	17500	236	46
1	17	8	1	10	0	0	0	0	17941	17529	206	52	18	5	0	5	0	0	0	0	16261	16275	215	36
0	16	6	1	4	0	0	0	1	16334	15901	218	36	16	3	0	8	1	1	0	0	16634	17838	224	52
0	17	0	0	1	0	0	0	0	13342	15464	177	48	33	3	1	10	2	1	1	0	19882	20236	234	56
1	12	1	1	8	1	1	0	0	18014	19778	238	68	37	0	0	5	0	0	0	0	16626	18805	225	60
0	15	2	0	2	0	0	0	0	15114	17597	219	64	15	3	1	7	2	1	1	0	16272	18878	231	44
0	13	3	0	6	1	0	1	1	18234	17526	205	59	17	3	1	8	0	0	0	0	16615	18101	209	46
0	17	1	1	4	1	1	0	0	16061	18335	228	73	12	2	0	6	0	0	0	0	16360	17881	225	37
0	13	1	0	6	0	0	0	0	15828	17834	218	48	16	1	1	2	1	1	0	0	14652	17071	218	49
0	15	0	0	3	0	0	0	0	15767	18720	233	56	14	4	1	5	1	1	0	0	16710	18580	249	48
0	40	0	0	7	1	1	0	0	16460	18464	202	59	14	1	1	8	1	0	1	0	17909	19241	236	56
0	14	2	0	4	0	0	0	0	16138	17604	217	51	20	3	1	8	0	0	0	0	17669	19879	228	44
0	18	2	0	7	1	1	0	0	16482	17043	229	40	16	3	1	8	1	0	1	0	17154	17378	190	56
0	14	1	1	5	0	0	0	0	15656	16766	230	40	13	1	0	5	1	1	0	0	16040	18796	233	56
0	16	4	1	8	1	0	1	0	17281	20413	219	63	18	0	0	2	1	1	0	0	14796	17479	207	60
1	41	1	1	7	1	1	0	0	18195	20319	252	64	14	3	0	3	1	0	1	0	13998	17212	187	53
0	14	1	0	1	0	0	0	0	14054	17175	205	64	14	5	1	3	1	1	0	0	15798	18730	232	48
0	66	2	1	8	0	0	0	0	17191	17401	188	56	15	1	0	8	1	1	0	0	16537	16923	191	57
1	13	2	0	12	1	1	0	0	19226	20579	228	61	17	2	1	3	0	0	0	0	14837	15167	217	35
1	14	3	1	12	1	1	0	0	18705	19808	210	50	12	2	0	4	0	0	0	0	15013	15780	219	36
1	17	2	0	6	1	1	0	0	16057	17977	231	44	16	2	1	4	1	0	1	0	15885	18255	242	56
0	19	2	0	5	0	0	0	0	15722	17153	224	40	16	3	1	6	1	1	0	0	16210	17251	192	48
0	12	2	0	5	0	0	0	0	15513	17308	203	43	11	0	1	8	2	1	1	0	17304	16801	225	41
0	14	0	0	5	0	0	0	0	14964	17465	196	48	15	0	1	9	2	1	1	0	18189	19170	249	67
1	20	4	1	8	1	1	0	0	16678	16861	196	62	22	7	0	4	0	0	0	0	14311	17110	219	42
0	15	2	1	12	0	0	0	0	18238	16827	189	32	18	4	0	8	1	1	0	0	16441	17550	190	47
0	19	4	1	6	0	0	0	0	16758	17743	243	43	17	4	0	10	0	0	0	0	18114	18807	207	52
1	17	3	0	5	0	0	0	0	16545	19148	235	67	15	4	1	5	1	1	0	0	16752	19399	235	72
0	20	3	0	4	1	1	0	0	14843	16207	176	45	14	3	1	10	1	0	1	0	17534	17985	199	52
1	15	6	0	6	2	1	1	1	17459	18810	226	52	20	5	1	1	0	0	0	0	13725	16067	198	48
0	19	5	0	7	0	0	0	0	15878	16090	187	45	16	6	1	6	0	0	0	0	15311	16879	220	40
0	43	3	0	2	1	1	0	0	14462	17760	213	56	14	2	1	3	0	0	0	0	15354	18578	240	58
0	17	4	0	3	0	0	0	0	14788	15674	194	37	17	3	1	10	1	1	0	0	18019	18684	220	46
1	17	2	0	8	0	0	0	0	17871	18848	243	52	21	3	1	8	1	1	0	0	16280	16947	197	43
0	19	3	0	10	0	0	0	0	18080	18120	219	30	16	3	1	6	0	0	0	0	16082	17548	225	39
0	16	0	0	2	0	0	0	0	13268	15564	170	47	14	5	1	10	2	1	1	2	21107	18897	253	43
1	11	2	1	8	1	1	0	0	18291	18572	235	52	34	0	0	3	0	0	0	0	15069	17560	232	48
1	38	4	0	7	1	1	0	0	16795	19215	238	55	17	21	1	1	1	0	1	0	15080	17667	254	55
0	18	2	0	3	0	0	0	0	13602	15564	170	44	13	3	1	11	1	1	0	0	18690	18173	231	48
1	12	4	0	9	1	0	1	2	19162	17841	196	36	12	4	1	10	1	1	0	0	18080	17827	203	44
1	15	2	1	8	0	0	0	0	17253	18869	218	40	12	0	0	2	1	1	0	0	15366	18350	233	76
1	23	4	1	13	0	0	0	0	19713	18607	217	52	45	0	0	7	0	0	0	0	16918	17608	177	56
0	41	2	0	5	0	0	0	0	15675	16501	218	39	12	2	1	5	1	1	0	0	15126	16277	170	36
1	18	4	0	4	0	0	0	0	15691	18589	237	52	26	5	1	6	0	0	0	0	15595	18123	221	52
0	16	4	0	4	0	0	0	0	15008	16888	214	38	31	3	1	6	1	1	0	0	16023	18639	208	59
1	21	2	1	7	1	1	0	0	16867	18156	232	36	149	2	0	2	0	0	0	0	14393	17141	230	52
1	16	3	0	8	1	1	0	0	17104	18350	223	64	36	2	1	6	1	0	1	1	17215	17288	201	48
0	20	5	1	8	1	1	0	0	17731	18132	232	47	19	1	0	6	0	0	0	0	16356	18023	206	48
0	13	3	0	1	0	0	0	0	13751	17182	199	60	18	4	1	3	1	1	0	0	16258	18749	269	48
0	15	1	1	4	1	1	0	0	15544	17440	217	56	46	3	0	4	0	0	0	0	15343	18419	214	49
0	25	4	0	8	1	0	1	0	18057	18682	231	52	16	2	1	4	0	0	0	0	14905	16578	211	40
0	20	3	1	5	0	0	0	0	16321	19044	227	52	33	2	0	5	1	1	0	0	16201	19541	216	64
1	19	3	1	8	0	0	0	0	17394	17390	199	68	13	2	0	6	2	1	1	0	16017	17611	218	55
1	30	2	1	7	1	0	1	0	17622	19582	230	64	20	3	0	3	0	0	0	0	14551	16939	220	36
1	18	1	1	10	1	1	0	1	20127	19673	251	60	13	2	0	2	0	0	0	0	13979	16132	196	50
1	15	3	1	4	1	1	0	0	15800	17445	209	47	43	2	0	2	1	0	1	1	15505	16654	206	45
